Degree_Centrality_Rank,Betweenness_Centrality_Rank,Closeness_Centrality_Rank,Eigenvector_Centrality_Rank,Active_channel_cnt_Rank,Capacity_Rank,alias,Node_Type,Clearnet_Tor_Status,formatted_capacity,Active_channel_cnt,pub_key
9999,9999,9999,9999,1090,1787,KalMit-Blitz,,Only Tor,1.5m sats,2,0329c723f13525de7e67a8130243c4a214d6693d84c910c01ed9127b7230d709e9
9999,9999,9999,9999,1921,1787,BTCFFM,,Only Tor,1.5m sats,1,030dcf280c8369ff99379951a5771c8f0439c6ded16290560163f5e4074b6dcf4b
9999,9999,9999,9999,1921,1787,rewards-4,,Only Tor,1.5m sats,1,0297f5b7755e43189a052c4c8008006438b86c0e9f42083dad56a2a8e1c91e5aaa
9999,9999,9999,9999,1921,1787,02eb9aaa77bef4e919b1,,Only Tor,1.5m sats,1,02eb9aaa77bef4e919b1c14e2b91a71991a78be553e09f6fb4893983425515b454
9999,9999,9999,9999,1921,1787,LLL-Blitz,,Only Tor,1.5m sats,1,0332edc9ba72c6da82c991866be8278157b0ebd84a465e952c575a517053e73553
1008,617,952,1015,1090,1787,LQwD-India,LSP,Only Tor,1.5m sats,2,02b20c736785ce8e801d50ae0bb6f6daa534a992445b44f4b6255ebedebd84c037
9999,9999,9999,9999,1921,1787,⚡SKD.GUST⚡🔵,,Only Tor,1.5m sats,1,02f3a1520836a6dc1c2d6652225f28cec15e36fc8bc03578467921305b895c64e6
9999,9999,9999,9999,1921,1787,Prufa Fuerk - BTC Drag Queen,,Only Tor,1.5m sats,1,03e20ae8b749c3e5e8b96c66c98141177e7b75571b90cab80c9085af7c80bd3852
9999,9999,9999,9999,1921,1787,025dcd49598a17b9c834,,Only Tor,1.5m sats,1,025dcd49598a17b9c8344c47da766e919e5034e286749fdbb3336c499386a60795
9999,9999,9999,9999,1921,1787,smaug,,Only Tor,1.5m sats,1,027f304b1355120e330799283591f5285f9fba082c53698818bbfac9cadbc4ecdb
9999,9999,9999,9999,1921,1787,03481fbb533dda9a43f5,,Only Tor,1.5m sats,1,03481fbb533dda9a43f5f6e3dba51ae6d50bf3d40c242c37d60637bb0c3e615890
9999,9999,9999,9999,1921,1787,Bitcoin-Cats.ca,,Only Tor,1.5m sats,1,0353c0823a03655ad51b22af9996f416e0bee4025bdbb9cd90ea3587cd4846b03b
9999,9999,9999,9999,2697,1787,Peter2Paul,,Only Tor,1.5m sats,0,0396ea2cecc80294c5b680db10852b48da3b7fc273d978aa626e0b81b161a37a83
9999,9999,9999,9999,2697,1787,Lightning Portal,,Only Tor,1.5m sats,0,024c711b33483b2cdd09670fa220ef7effb7c0340c832df5db64264354c12d7a86
1008,966,1002,867,1090,1787,JapanLightning,,Only Clearnet,1.5m sats,2,02833e5444ca7eadce15dd51b7e016236e24464a24381752e03d9b32196d385003
9999,9999,9999,9999,1921,1787,Random Noob,,Only Tor,1.5m sats,1,03a364a6414f6facb26a99252016d8af62203433a7a5727f80a4294fd511a3b5b8
9999,9999,9999,9999,1921,1787,blitzy,,Only Tor,1.5m sats,1,025aa32540ac0046253f5b8cc77011e362b8798e32326f5dbd7b5f14b1fe485810
1229,1207,1230,1248,1090,1787,02c75dab09b335fd8524,,Only Tor,1.5m sats,2,02c75dab09b335fd852494f91bc85085e83164d1c5f5f492bc17b8c7817ba57680
9999,9999,9999,9999,1921,1787,theGig,,Only Tor,1.5m sats,1,0299b346598af7ba4ca37af7ce070a9f60f679e161ccef376a46737ad2ace3f648
9999,9999,9999,9999,2697,1787,ANGRYBOUNCE,,Only Tor,1.5m sats,0,029c20772e97f6ce82d2dd15f589182d4fd1d15c582819fe017da7d8215f534dc1
9999,9999,9999,9999,1921,1787,023e7a56782e0e5de08e,,Only Tor,1.5m sats,1,023e7a56782e0e5de08e0ca1a6cc3ffdc45819030451759377bf0538a6ff1a3fd0
1008,1207,579,482,1090,1787,SigeviBlitz,,Only Tor,1.5m sats,2,03e72c85934c32ee881ba27e669993dd3f1d783de52ea396adb9d648471f5d17d6
9999,9999,9999,9999,1921,1787,03ee6401b60a72137e29,,Only Tor,1.5m sats,1,03ee6401b60a72137e29372c58a6edc37551c649c406f2d5d45e00a86b2151a39b
9999,9999,9999,9999,1921,1787,lutik,,Only Tor,1.5m sats,1,03bced2f4be45f5edf7322f0af2efaed4b4f6015cc27f139b44a6b86e163ad90e0
9999,9999,9999,9999,2697,1787,Bitcoin_Saigon,,Only Clearnet,1.5m sats,0,023b4948f45435c2a39a80792ef48fd2d9edc68ce7f3334c12248f42b91539c004
9999,9999,9999,9999,1921,1787,02a8adff3920ccd876ad,,Only Tor,1.5m sats,1,02a8adff3920ccd876ad6f5a1eac7eb47844f03aff6bf37a06eac9fa6caf4cf973
9999,9999,9999,9999,1921,1787,Manic Potato Bunny,,Only Tor,1.5m sats,1,03876e87fcd9b9503bf900edfd5021200a740549c2f4b0d5436ec13eef6ed8eab9
9999,9999,9999,9999,1921,1787,SatsForFreedom,,Only Tor,1.5m sats,1,0394ab61e5349eddea99752f41bdf162e7e56482c5da89751ad7de4bb9bc6a77c1
9999,9999,9999,9999,1921,1787,lnswap.org,,Only Tor,1.5m sats,1,0214d3cf7140506ed6c0b459892f5734272fa0b19e0ffc7e99ef120d40eca675fb
1008,954,775,608,1090,1787,test-in-flight-2,,Only Tor,1.5m sats,2,0310a9d32103d912978fa99c120a9312670c19ef788937bd739ec2978028ddb009
9999,9999,9999,9999,1921,1787,031be6dc6848a1f381db,,Only Tor,1.5m sats,1,031be6dc6848a1f381db835282783ec9b92712b042a487500827e20ff21c273678
9999,9999,9999,9999,1921,1787,NoFapChallenge,,Only Tor,1.5m sats,1,03b9c8b7c2b060d93cb0d603f5189cb2ab3b0945442e720c89ef163c89baa8c84d
9999,9999,9999,9999,1921,1805,sphinx-cln-router1,,Only Tor,1.5m sats,1,02909f5257f53cff3a04d070b23d89536e73d5cebbddf610100c7bce25c88f1542
9999,9999,9999,9999,2697,1806,NodePhilipp,,Only Tor,1.5m sats,0,03e1250e9a4da224ced31d7d15abff1ea36f7b18df5926e81b605093ff1f78c3f9
1008,1086,1170,1152,1090,1807,Chillmazone,,Only Tor,1.5m sats,2,0236b53a1b91ba1b09b58813f64fdbb63d941c3d88dcc167c54e909c94266fceb1
1229,1207,1180,1189,1090,1808,RoeRieBlitz,,Only Tor,1.5m sats,2,034b4658f3e6c3114c6470942d3d108463b4c1cc76697d45c46dc4336d2f6d4521
9999,9999,9999,9999,1921,1809,scott,,Only Tor,1.5m sats,1,03d8658dcbe7ebb274bde030ac0f6bc62b0c6d95310f5740f5be45d3a3e9efe234
734,926,1086,1082,774,1810,Volvic,,Only Tor,1.4m sats,3,02a3a655957625609d12e8defd4e425a353f36f100f4af7d3358185ca9d786621b
1008,618,891,832,1090,1814,cryptologica,,Only Tor,1.4m sats,2,0357c9ed7711df9d4d207d0f442af8e8b47568bb4ca84f7ec12c75edce76d0bc71
1229,1207,1257,1251,1090,1814,026bec91ba98d7660b43,,Only Tor,1.4m sats,2,026bec91ba98d7660b43db8954d97b4ee1e0de4189e5bbfe77df316d064984bfaa
9999,9999,9999,9999,1921,1814,028d51f33ede0e9c1f5e,,Only Tor,1.4m sats,1,028d51f33ede0e9c1f5e6373029b1a7ea68a43d021efcafaa0ef5e433bcf831c88
1229,1207,548,721,1090,1814,Madibex,,Only Tor,1.4m sats,2,02fef2c3107393bd05cc05e1b64cd7eca88428070cdc7a6bee9ac3cca02d425daf
734,239,1133,1188,1090,1814,RaspiFefo,,Only Tor,1.4m sats,2,0212a37c242e693e8d2ecdcfe748aa98b3aa2f59a9f2c4e73215e2cd37ba1f068b
9999,9999,9999,9999,1921,1814,take5,,Only Tor,1.4m sats,1,03bd66e7a7a8cc872aaf4fe6df28374bbe8b4cdf4af5400d13b92abf2c832d4bb6
466,842,967,1049,399,1814,PeterJFrancoIII,,Only Tor,1.4m sats,6,03c7ec8ecec5386a6ce9476d8d55fa5bb22d113dce7c1c47c7df71b1741ffde972
1008,591,192,182,1090,1818,Nonsense,,Only Tor,1.4m sats,2,03aaa1e33ea58f62f4679339643b32138d3e772016c2d5773d97d0d48bc4ac7540
9999,9999,9999,9999,1921,1819,TGWRMABTAEYK,,Only Tor,1.4m sats,1,026394b215fb9559dd1ad3f0a1e05d59794ca3607a971a1713d155521fa79c99f6
9999,9999,9999,9999,1921,1819,InnateAlchemist,,Only Tor,1.4m sats,1,034d3a52b36614092f2708f7ad5ceac0cc624e696f463c8b9cba8de4827de2c8dd
9999,9999,9999,9999,2697,1821,Chardinhithewizard,,Only Tor,1.4m sats,0,0376c283ad77772aee035cc73f2e02e146a85aaa26dc33ecfe9cb26534ea397b55
1229,1207,858,972,1090,1822,AkerDelta,,Only Tor,1.4m sats,2,0263d0bc5c41570f9403742489d00ae23d95f216b7dfc8bc378aea1e70459585bb
9999,9999,9999,9999,1921,1823,GALIANO,,Only Tor,1.3m sats,1,0322281ae81ce7d28fad0656eddb148e2e933b8c73025687563b9f4f6289799bad
1008,387,1061,1125,1090,1824,TheobromaSatoshi,,Only Tor,1.3m sats,2,02cc9a91fd72e7d114e472cb9016b73f81e33bc5c8f39de9d5fb62cebf0f7df381
9999,9999,9999,9999,1921,1826,demace1,,Only Tor,1.3m sats,1,025061a9f06c1d176a49b994887e36be64d9a2d64969cf819e360a5226f72f8d00
1008,580,433,484,774,1826,030cea2ab2e8fb757551,,Only Tor,1.3m sats,3,030cea2ab2e8fb7575510237c862dcff895695ed5a5d82dc3ae135dd16dc218b70
1008,243,1107,1112,1090,1826,pklbtc-lnd,,Only Tor,1.3m sats,2,029e3c77b68d2000a550e0b211bb94c573ac77e5190b06745d35b10e79e77de107
9999,9999,9999,9999,1921,1826,el_sha256,,Only Tor,1.3m sats,1,0340a0989a1140c02886a23634cc4ab267da07397f0754fd9f9dd2f30ba4395581
1229,1207,1264,1264,1090,1829,ThunderRoad,,Only Tor,1.3m sats,2,03589f3ddb81f3802f3fc9aaa359b684ed19840b55db88f7c9c2cc671e74ac93e2
9999,9999,9999,9999,1921,1831,ben,,Only Tor,1.2m sats,1,02b02f29c09eb046201d27e2eeeaa6b92ac9ce12f1ca6c1035f59d822f23c3397d
1008,1207,1108,1026,1090,1831,GoldenEagle,,Only Tor,1.2m sats,2,036af7ab4e7a929065414e52de5ca4c4d88b1dddaf8e1be261b1530e69d0f3693e
9999,9999,9999,9999,1921,1831,CoffeeNode,,Only Tor,1.2m sats,1,03c4f53c4289d7563d230c2edfb248790691d232149ed93136476c790991544c8c
1229,1207,821,869,774,1833,ParalelniPolis,,Only Tor,1.2m sats,3,025e5019685002fe76b46cbde6d84500e674ac33863fea3ab490ea72e1ad8974be
9999,9999,9999,9999,2697,1834,gromtemazo [nodl-cloud],,Only Clearnet,1.2m sats,0,03d5a8b99bdb355ecf0ec34fe299a4c062b70f152d44154a556d24266a28b1d308
9999,9999,9999,9999,1921,1835,BK87,,Only Tor,1.2m sats,1,03b6d2b6fe9f4abc7dddf7f1426f5d98cc6a4b97a181bb7d4bab090b74ac981828
9999,9999,9999,9999,1921,1835,AnathosNode,,Only Tor,1.2m sats,1,02ba62f2cf65a10b9867477f266e67ef7e5f34b8b8b128916497bf54e0603a4693
9999,9999,9999,9999,1921,1841,MariaWang,,Only Tor,1.2m sats,1,03165ac893ef0f801168ec201642448a57bacee800597611c9951a15a767d1e3bb
9999,9999,9999,9999,1921,1841,spotlight.soy,,Only Clearnet,1.2m sats,1,02aac548b877279c30f3abbb7301de93096e3b87144fc484dc3409bb0d6bd566b1
9999,9999,9999,9999,2697,1841,satvite.com,,Only Tor,1.2m sats,0,0272f1d97b9af2ef3ed4547a1cd104b761fdae2cfe156ee4b311cfc4ad85eb9a50
9999,9999,9999,9999,1921,1841,North Pole BTC,,Only Tor,1.2m sats,1,02478ad9fce01d92d63c98c294f200435f43fbf0bc7d8714402db0d92404b2efe4
9999,9999,9999,9999,1921,1841,haocomcloud,,Only Tor,1.2m sats,1,03fbe39735a8aa49fe922904dff72e9dcaf347548520f9d36d185db992b7d656fc
9999,9999,9999,9999,1921,1841,PetersLightning,,Only Tor,1.2m sats,1,02770192843b606047a01cbcb5dfa5c420299b041b33bed7fba26a55c2851dc9bb
9999,9999,9999,9999,1921,1841,hy3na🪴,,Only Tor,1.2m sats,1,0305568fb519f1f5fb41b1e72da03a8a291f147cf1b2b43c2de9c13f743fd41c6c
9999,9999,9999,9999,1921,1841,Regulation Satsuma,,Only Tor,1.2m sats,1,032556b8ac6bd96e5a3fc9d0c97f2531fb1a94ba02e59fb5185c1367e6107a9964
9999,9999,9999,9999,1921,1841,02794511dbcc3a86e399,,Only Tor,1.2m sats,1,02794511dbcc3a86e399a0e3ef83802f98397c8de96ef637b20a63531332cfddee
9999,9999,9999,9999,1921,1841,Plebians_fr,,Only Tor,1.2m sats,1,03b5021598e2d49e9cdaa6b48f76066c3e0d5890c43aceb9092b968f763a3cdbc4
1008,1055,994,1003,1090,1847,yolospirit,,Only Clearnet,1.2m sats,2,0202e5e2d739b88b9325562a768218c71613b9e8e4bf11ce674a8b4d168f714c87
9999,9999,9999,9999,1921,1848,BitcoinKeegan,,Only Tor,1.2m sats,1,02ec10d238c608af4691a0e817bcfbb4f889f90c95d93ba3150a1ac04cdcde402b
9999,9999,9999,9999,1921,1848,DanishLightning.dk,,Only Clearnet,1.2m sats,1,039ac7c1536c2441cf42c9964d2614984cbc99f7ffb474e9affb451af8210a9c6f
569,307,158,163,587,1851,GreenBit,,Only Tor,1.1m sats,4,03f0383bee4dfe3f6ecde1624d707cb50cd93e5d13d080be270e27cb753866cca1
1008,1093,1242,1240,1090,1851,MindlessPandora,,Only Tor,1.1m sats,2,0383ff9baff26e7d32e41514da518bedecdfdf96efa5145e3af7c355996c85faae
9999,9999,9999,9999,1921,1851,0375754a7e33c2138302,,Only Tor,1.1m sats,1,0375754a7e33c2138302e8ca7bb020fe4e47f26d7dedf28a3349a19b21b120b22b
9999,9999,9999,9999,2697,1853,Zap Technologies,,Only Clearnet,1.1m sats,0,03634bda49c9c42afd876d8288802942c49e58fbec3844ff54b46143bfcb6cdfaf
9999,9999,9999,9999,2697,1854,crymel.icu [lnd],,Only Clearnet,1.1m sats,0,02628d8e2f33869db7417c8da48947d441dcd839e0a3ce5e91f9c790d1131cf9f7
9999,9999,9999,9999,2697,1855,BleedingEnergysNode,,Only Tor,1.1m sats,0,03565ce7581ebe011244905e201626fd70fda836be6febdd50e9026fc02d95214f
1008,868,826,1025,587,1856,021d24e557eac6a67133,,Only Clearnet,1.1m sats,4,021d24e557eac6a67133b827b498e731ee8fb5c88b091a417e4294f9d44d072102
9999,9999,9999,9999,1921,1857,Coinpages,,Only Tor,1.1m sats,1,038525acf733137b782116669f512116f717d4cddcd065cb4f9da73aa653794d46
1008,1027,1253,1261,1090,1858,Podfather,,Only Tor,1.1m sats,2,038399372001f2741d58d6ec4846fccb78daa1a485e69e2eebc5aadba047d35956
9999,9999,9999,9999,1921,1859,marburg.ddns.net,,Only Tor,1.1m sats,1,03d5f7f42b0122bf42a51b24d1be40e4d06195ab380a15930139884df74555fada
9999,9999,9999,9999,1921,1866,Ottothedog [myNode],,Only Tor,1.1m sats,1,03dc90588725058b0d68b27502396ea8ec79a0df4046b3cec0570a766d68b14575
9999,9999,9999,9999,1921,1866,TAMdCoins,,Only Tor,1.1m sats,1,030baecdcd66b904a502d54ccf4931f40d0edc0e949615cc42cfb83dc32d46ff64
9999,9999,9999,9999,1921,1866,025bff93c89df7686658,,Only Tor,1.1m sats,1,025bff93c89df7686658d6293cd795a55df04b60e6d3f96a32f315a71817d5ebc4
1008,591,192,182,1090,1866,sovran,,Only Tor,1.1m sats,2,03f3bd3cc4720278c1a9ba3e5bc3ed64c16b367015fc00a99380f1dc7afdc2c5db
9999,9999,9999,9999,1921,1866,start9-0xe47ee6b1929a2fde,,Only Tor,1.1m sats,1,036ba9e5d344a44d291f6fc0104c7b646562561258120df0106dc35b3dd5ffac03
337,687,526,691,343,1866,Pequi-01 🌱🤠,,Only Tor,1.1m sats,7,03c908f28d8e3a37aa3a976e356cfa12389ce6f5a1f0d8468f07357c24c8b6d224
1008,823,647,711,1090,1866,0389faf022c635a19c76,,Only Tor,1.1m sats,2,0389faf022c635a19c7607f64d803c5304e0f72e08b0d5aff8e2cf9577f50596fd
9999,9999,9999,9999,1921,1866,0268becb14cf69dbf165,,Only Tor,1.1m sats,1,0268becb14cf69dbf165e0821293874740e0c213d97c1d7e0bd3a9a94e6d82ed94
1008,1207,779,624,1090,1866,FAT32,,Only Tor,1.1m sats,2,03efadaa931100cceddf4c5956572db06a5d6308c8a4fd4dbd13482cb44807d827
9999,9999,9999,9999,1921,1866,fulmo,,Only Tor,1.1m sats,1,03a4095652ff735e35f83c2bfd2c39e9f6db8d48097ae6bac657b5337bd7a92400
9999,9999,9999,9999,1921,1866,CopperRod,,Only Tor,1.1m sats,1,03a35cdd8eb79103035aa1c3707efd4b0ee4bbe1b75a0a603b5fc301f59f5a9b66
9999,9999,9999,9999,1921,1866,WolfofBlockchain,,Only Clearnet,1.1m sats,1,037bf380d267ac4a2b495382f84482dbba048b22a62c5d463f94274d013e8c6286
9999,9999,9999,9999,1921,1866,EverNukeNode,,Only Tor,1.1m sats,1,03bcadbf6d18681c99d6cae4364456196a0adcacc77aede921e6e40a38b12b69be
9999,9999,9999,9999,1921,1873,02e276286a3f23b7e510,,Only Tor,1.1m sats,1,02e276286a3f23b7e51098c174331323e67788ac8e73bf0f477dd2995ecbcb8886
9999,9999,9999,9999,1921,1874,02d60540f0fc4e624dda,,Only Tor,1.1m sats,1,02d60540f0fc4e624ddab8889d026f00190c37b597f9223f22f92fdc5b8b135224
9999,9999,9999,9999,1921,1875,03eba8df0be4648aefc7,,Only Tor,1.1m sats,1,03eba8df0be4648aefc7bf2c9043b64686f8b78287fb67e683646bd7a54eb406d5
9999,9999,9999,9999,1921,1876,DownedPowerLine,,Only Tor,1.1m sats,1,021ab8b5b3368dff5fa78ef571e2d5604daa65c4295a51272cfe1efa556e1dcb33
9999,9999,9999,9999,1921,1877,Dendy.Node,,Only Tor,1.1m sats,1,02b6b8823495b2af39ed58fc368b5f5fa293e3a85dd7769b5701a2e1da203f4770
9999,9999,9999,9999,1921,1878,Snailmail,,Only Tor,1.1m sats,1,0271eb5b371c6f564e515f1913ba924209b53a7e4d457a81fa3f8de5ec2a37380b
9999,9999,9999,9999,1921,1879,F.D.U (LND),,Only Tor,1.1m sats,1,03f8b62a6655da2d3467f911c85e31128d9a5e67215cea5711b68afe976a4334f5
9999,9999,9999,9999,1921,1880,LIGHTNINGANALYST,,Only Tor,1.1m sats,1,026067a7fc2b0a6b3414d29fe854a784267c58d826bd5d940c501ce18d585caf7a
1008,1207,204,174,1090,1881,thor,,Only Tor,1.1m sats,2,036b45b031fb34295a45a0ccf99a337758f55ea9650720248b5bfe73159adee4e4
9999,9999,9999,9999,1921,1882,alice.opentimestamps.org,,Clearnet and Tor,1.1m sats,1,023345274dd80a01c0e80ec48928188783f9bc5281be8f5057c050492f10711a5b
9999,9999,9999,9999,1921,1883,JUNIORFARM,,Only Tor,1.1m sats,1,028cdc8ae3daef07b08c861796eb2c25b217afc2193e23ae15af543094cd6b685f
1229,1207,1083,1013,1090,1884,XYZBR,,Only Tor,1.1m sats,2,021ab948d27645d6f51c7d1c8deac9408788036d3ebbe82fae3cf2d74c05fb3287
9999,9999,9999,9999,1921,1886,Wexopay,,Only Tor,1.1m sats,1,03cb151cacee2103018e59d5a156ffc7dd6e208d93dd1e846edbbca5bb4e842f3c
1229,1207,793,651,1090,1886,Güiria,,Only Tor,1.1m sats,2,02017f01f646318be8707ebf07b1f38bd89577f1654102057b824f91c70f75f9b8
9999,9999,9999,9999,1921,1886,IshBit,,Only Tor,1.1m sats,1,030a69fbb6b171431775e04061a0f9e369e8ada3c13e92649c08e8619ff9c65704
9999,9999,9999,9999,1921,1886,Toschi,,Only Tor,1.1m sats,1,02d9c3358eecbfef521dc81126a66ebcee5e780c4733d28c62ee57d4fde74a967b
9999,9999,9999,9999,1921,1889,03d8ef4620be554d8990,,Only Clearnet,1.0m sats,1,03d8ef4620be554d89902bc9fde9498b67790f416833b84d76298e248e4fccef56
9999,9999,9999,9999,2697,1890,SLIMYMASTER,,Only Tor,1.0m sats,0,02ec1511be52c943ade5a9513f11c09ffc68ec4d281702162544daee611bf506fa
1008,876,825,1033,1090,1891,LigthningPhoenix2063,,Only Tor,1.0m sats,2,036902961705888f6f8897ffa99d1fe66dd539e2be8bac59dedb9b8ca717031428
9999,9999,9999,9999,1921,1892,franklins-folly,,Only Tor,1.0m sats,1,03b401363bda3a1978f983f57acf01b04bfcf2926829dc4d8fefac1acb89beb437
9999,9999,9999,9999,1921,1893,SLIMYSOURCE,,Only Tor,1.0m sats,1,0398d3756844972ce3490ef711d3d2095ad1242707c16afa247b16836c4ebd8934
1008,873,645,715,1090,1894,lndhub.gjls.xyz,,Only Tor,1.0m sats,2,03cf9d3889e9ea66434d5bc5fa7613ccfda313d1d21cf2767aa9914b8592e0f0aa
9999,9999,9999,9999,2697,1895,028bffc409ae1896cf27,,Only Tor,1.0m sats,0,028bffc409ae1896cf27fa9f6b118f44ec9813c17647cc297cb2f90ed3067aacc3
9999,9999,9999,9999,1921,1896,WeingutKonzmann,,Only Tor,1.0m sats,1,0336cc71d383bfca0ebc47e063b256fe97475b2ef28a1610a621f1708d86458b2c
9999,9999,9999,9999,1921,1897,one⚡million⚡sats,,Only Tor,1.0m sats,1,0279f825bd719f651c5a6b1f2757a5a81da10e382a69bf24dfd47ca527930db4ae
1229,1207,1168,1161,1090,1898,Relay-05,,Only Tor,1.0m sats,2,025570bdb6fa9ef67c47bbb31aec90c959a066274673807419041d341cd02f5437
9999,9999,9999,9999,1921,1899,LarsNode,,Only Tor,1.0m sats,1,02bc6b7c38d9eadba9e7540f12faa10b7e3d7b40cd6046eaf9945317057dd18ec5
9999,9999,9999,9999,1921,1902,GarfieldMyNodeLND,,Only Tor,1.0m sats,1,03c106bd3bd09d1f37b2dcc2604abe1ad2fe96299e1d0d1e965d50122e2276f1d8
9999,9999,9999,9999,1921,1902,plebnode,,Only Tor,1.0m sats,1,0222e87f7ea4ea5b6bd6e80fb4ce667efe210f25b38516f9abcd469802b67389bb
1229,1207,1249,1255,1090,1902,AcadianBitcoiner,,Only Tor,1.0m sats,2,0365ee0ad1baf257c8f6162a0e19ff1a1c5e432124a94621ecf148035b6184fd9e
9999,9999,9999,9999,1921,1902,Decentralized,,Only Tor,1.0m sats,1,035fcbf3d34c71ffe7404c5660242f9289991021cc3d52098d0038f839552365a3
9999,9999,9999,9999,2697,1902,-=Lord Fusitu'a MyNode=-,,Only Tor,1.0m sats,0,03163687a6e5f19dfbd3987ec481fa9e8fbccb9306f568c3223fc45bcdc9ff02d8
9999,9999,9999,9999,1921,1905,Coinnet.EU Lightning ☇,,Only Clearnet,1.0m sats,1,022df3659d511f156e3ee91ef608a095ce3399234d374c7105356a36a904469372
1008,379,1266,1270,1090,1906,LIBERTÉ CHÉRIE,,Only Tor,1.0m sats,2,034be0943d67b260a4c400d563415671f816ca42832188ef92d7f867087148623b
1008,1105,1093,1104,1090,1907,035d564146d458e35dc3,,Only Tor,1.0m sats,2,035d564146d458e35dc353428b309640f720fc1450abed4318ba51712d25460674
9999,9999,9999,9999,2697,1908,remoteadmin.io,,Only Clearnet,1.0m sats,0,025033fdfd6f4e0e909776f0e8250c997f75de9cb11466e3a36fb8e6c7a1abcbb9
9999,9999,9999,9999,1921,1909,peddling-lettuce-ceramics,,Only Tor,1.0m sats,1,022a103fd8b6e27576ecb3ac10bf3a8701282311ec489c2296ab20c40eb8f0cce3
9999,9999,9999,9999,1921,1999,0328c52c77b8eb31820b,,Only Tor,1.0m sats,1,0328c52c77b8eb31820b3f0411fa67525d3b6634e3fddbb9b224175f7eab720735
9999,9999,9999,9999,1921,1999,JAMAUSSIE,,Only Tor,1.0m sats,1,03b95562ef544f54b34aa8285c566dc0b27d216c2054798b26e1603ccbb6c8afce
9999,9999,9999,9999,1921,1999,Holocene,,Only Tor,1.0m sats,1,03a67551e7609f5af5329ff5c7bd04ea1c30e33cd49eb2815c4b10e3932d14dfc6
9999,9999,9999,9999,2697,1999,03074a8b53f02246ea06,,Only Tor,1.0m sats,0,03074a8b53f02246ea06898c5573b3e585bfd8b446022831b3ee3e767fd7a2b141
9999,9999,9999,9999,1921,1999,VikingCoin,,Only Tor,1.0m sats,1,03065ade02d58da52b98c1725f9a549d57c4163c8ed86491666611b69323544d27
9999,9999,9999,9999,1921,1999,LunaLightning🌙⚡,,Only Tor,1.0m sats,1,03c673ca36cbae6becd609e827745961a92c6e4661f6200c463b8c101691a7e91a
9999,9999,9999,9999,1921,1999,KW-BTC,,Only Tor,1.0m sats,1,02cfa520137896a0b8a9f6f8a576bedbee801ad318fa0dbac32e3232227169b5c1
9999,9999,9999,9999,1921,1999,migra,,Only Tor,1.0m sats,1,03c726365d5e1613fe1289508bc494cc8d67a8f25793b22d543707e3bd090a9404
9999,9999,9999,9999,1921,1999,Walden,,Only Tor,1.0m sats,1,0222a47478e5c70ff978584b15167a96a01fb131b9521d0fcebdcc9853c0e160ba
9999,9999,9999,9999,1921,1999,jt@nostrplebs.com,,Only Tor,1.0m sats,1,02cf2084e9a8af5f35ea2b075b61447836a6f471a50147ca674fa61efc2ded41d2
9999,9999,9999,9999,1921,1999,afx_core_lightning,,Only Tor,1.0m sats,1,02f9f61d88d5d4e7c0a01bb28dfefe2f4324de4768d334a30fe62698e9c54f8555
9999,9999,9999,9999,1921,1999,0291340e3f187bcc839f,,Only Tor,1.0m sats,1,0291340e3f187bcc839f7711d04acb2ffe93c3b2cdb68dc07890be364e54b923a1
9999,9999,9999,9999,1921,1999,Cozy,,Only Tor,1.0m sats,1,03272336ca607078dfbb02a8b7e439f025a092265829c91607cdc656f4f7d545c3
9999,9999,9999,9999,1921,1999,jeffg,,Only Tor,1.0m sats,1,027c45fb7767eb99652da0045a8580372241449a1a015c92dbf71ed8ffa434ced8
9999,9999,9999,9999,1921,1999,Anoun,,Only Tor,1.0m sats,1,030a0504e5726782e1c344837b7bfcdc750ed34748fde02b0641c7a73c5f9bbf01
9999,9999,9999,9999,1921,1999,Lauda's Boite,,Only Tor,1.0m sats,1,03e0bbab8f3136facf0216e0e0894624812b501d0a39575f665d77dc37a443ac92
9999,9999,9999,9999,1921,1999,DailyGift,,Only Tor,1.0m sats,1,03d62bde193cddc7bc20ebc261d9a0fc5d5363d137d6363e58ecaae51e05b112c7
9999,9999,9999,9999,1921,1999,03bc31e21c871b433357,,Only Tor,1.0m sats,1,03bc31e21c871b433357edbf972f5f9d98f00a1b71f5474d943301e7186e573874
9999,9999,9999,9999,2697,1999,02100f980765358415bd,,Only Tor,1.0m sats,0,02100f980765358415bde78d569e1c2a32ec6b8a5c93668489a45025615bdefd67
9999,9999,9999,9999,2697,1999,02997ab4ec93d45bdbf9,,Only Tor,1.0m sats,0,02997ab4ec93d45bdbf9cd6571e79e1eae9f06d05a0fc7be3177adf279c9f9d305
9999,9999,9999,9999,1921,1999,022f35112acb0403b71a,,Only Tor,1.0m sats,1,022f35112acb0403b71aee5941f1d4c61b56d9cdaeaad9d2204ef9e3cd2422a31b
9999,9999,9999,9999,1921,1999,Behemoth,,Only Tor,1.0m sats,1,0292f014eb5d52746280af6b30b43eb7eff2e4e786257a2b367d90d971dc0bcccd
9999,9999,9999,9999,1921,1999,LupinLND,,Only Tor,1.0m sats,1,03e25b2318aa5f30c66f2a3ff30d8ab77aa687cb543076400155c6be994bd83164
